"","HI1A","HI1B","HI1C","HI1D","HI1E","HI3Y","HI6","HI7","HI2","HI11","EDUC","HL33","AGEREC","WLTHSCOR","WLTHIND5"
"6618",36,149,221,221,NA,2001,"Rural","Sud-Kivu",8698,6,"Secondary+","Masculin","25 a 49 ans",-0.521156919428177,"Middle"
"6619",36,149,221,221,NA,2001,"Rural","Sud-Kivu",8699,2,"Secondary+","Masculin","25 a 49 ans",-0.648026008700933,"Second"
"6620",36,149,221,221,NA,2001,"Rural","Sud-Kivu",8700,1,"Secondary+","Masculin"," < 25 ans",-0.524125302721004,"Middle"
"6621",36,149,221,221,NA,2001,"Rural","Sud-Kivu",8701,2,"Primary","Masculin","25 a 49 ans",-0.515220152842523,"Middle"
"6622",36,149,221,221,NA,2001,"Rural","Sud-Kivu",8702,3,"Primary","Masculin","25 a 49 ans",0.0789595184258905,"Fourth"
"6623",36,149,221,221,NA,2001,"Rural","Sud-Kivu",8703,1,"Secondary+","Masculin","25 a 49 ans",-0.603596144488302,"Middle"
"6624",36,149,221,221,NA,2001,"Rural","Sud-Kivu",8704,1,"Secondary+","Masculin"," < 25 ans",-0.52285313845265,"Middle"
"6625",36,149,222,222,NA,2001,"Rural","Sud-Kivu",8485,1,"Secondary+","Masculin","25 a 49 ans",0.2962787226191,"Fourth"
"6626",36,149,222,222,NA,2001,"Rural","Sud-Kivu",8486,1,"Primary","Masculin","25 a 49 ans",-0.683664628795496,"Second"
"6627",36,149,222,222,NA,2001,"Rural","Sud-Kivu",8487,1,"Primary","Masculin","50 ans et plus",-0.632061210584086,"Second"
"6628",36,149,222,222,NA,2001,"Rural","Sud-Kivu",8488,1,"Primary","Masculin"," < 25 ans",-0.634605539120795,"Second"
"6629",36,149,222,222,NA,2001,"Rural","Sud-Kivu",8489,1,"Primary","Masculin","50 ans et plus",-0.15058614819412,"Fourth"
"6630",36,149,222,222,NA,2001,"Rural","Sud-Kivu",8490,0,"None","Feminin","50 ans et plus",-0.686208957332205,"Second"
"6631",36,149,222,222,NA,2001,"Rural","Sud-Kivu",8491,3,"Secondary+","Masculin","25 a 49 ans",-0.711532052351384,"Poorest"
"6632",36,149,222,222,NA,2001,"Rural","Sud-Kivu",8492,2,"Secondary+","Masculin","25 a 49 ans",-0.447124191894357,"Middle"
"6633",36,149,222,222,NA,2001,"Rural","Sud-Kivu",8493,0,"Primary","Feminin","50 ans et plus",-0.682392464527142,"Second"
"6634",36,149,222,222,NA,2001,"Rural","Sud-Kivu",8494,1,"Primary","Masculin","25 a 49 ans",-0.686208957332205,"Second"
"6635",36,149,222,222,NA,2001,"Rural","Sud-Kivu",8495,1,"None","Masculin","25 a 49 ans",-0.577172937696616,"Middle"
"6636",36,149,222,222,NA,2001,"Rural","Sud-Kivu",8496,1,"Secondary+","Masculin","25 a 49 ans",-0.684936793063851,"Second"
"6637",36,149,222,222,NA,2001,"Rural","Sud-Kivu",8497,1,"Primary","Masculin","50 ans et plus",-0.477961534031003,"Middle"
"6638",36,149,222,222,NA,2001,"Rural","Sud-Kivu",8498,2,"Primary","Masculin","50 ans et plus",-0.685572875198028,"Second"
"6639",36,149,222,222,NA,2001,"Rural","Sud-Kivu",8499,2,"Primary","Masculin","25 a 49 ans",-0.14825384703547,"Fourth"
"6640",36,149,222,222,NA,2001,"Rural","Sud-Kivu",8500,2,"Non-standard curriculum","Masculin","50 ans et plus",-0.605040361252504,"Middle"
"6641",36,149,222,222,NA,2001,"Rural","Sud-Kivu",8501,1,"Primary","Masculin"," < 25 ans",-0.161264471770628,"Fourth"
"6642",36,149,222,222,NA,2001,"Rural","Sud-Kivu",8502,2,"Primary","Masculin","25 a 49 ans",-0.654386830042705,"Second"
"6643",36,149,222,222,NA,2001,"Rural","Sud-Kivu",8503,1,"None","Masculin","25 a 49 ans",-0.65565899431106,"Second"
"6644",36,149,222,222,NA,2001,"Rural","Sud-Kivu",8504,1,"Primary","Masculin","50 ans et plus",-0.495131296187011,"Middle"
"6645",36,149,222,222,NA,2001,"Rural","Sud-Kivu",8505,1,"Secondary+","Masculin","25 a 49 ans",-0.524297355216852,"Middle"
"6646",36,149,222,222,NA,2001,"Rural","Sud-Kivu",8506,1,"None","Feminin"," < 25 ans",-0.634605539120795,"Second"
"6647",36,149,222,222,NA,2001,"Rural","Sud-Kivu",8507,1,"Secondary+","Masculin"," < 25 ans",0.806565135824976,"Richest"
"6648",36,149,222,222,NA,2001,"Rural","Sud-Kivu",8508,0,"None","Masculin","50 ans et plus",-0.686208957332205,"Second"
"6649",36,149,222,222,NA,2001,"Rural","Sud-Kivu",8509,0,"None","Masculin","50 ans et plus",-0.633333374852441,"Second"
"6650",36,149,222,222,NA,2001,"Rural","Sud-Kivu",8510,1,"Secondary+","Masculin","25 a 49 ans",-0.637149867657504,"Second"
"6651",36,149,223,223,NA,2001,"Rural","Sud-Kivu",8459,1,"Secondary+","Masculin","25 a 49 ans",-0.485005807440691,"Middle"
"6652",36,149,223,223,NA,2001,"Rural","Sud-Kivu",8460,1,"Secondary+","Masculin"," < 25 ans",0.137467875659286,"Fourth"
"6653",36,149,223,223,NA,2001,"Rural","Sud-Kivu",8461,2,"None","Masculin","50 ans et plus",-0.346975570023507,"Fourth"
"6654",36,149,223,223,NA,2001,"Rural","Sud-Kivu",8462,1,"None","Feminin","25 a 49 ans",0.321402901357655,"Fourth"
"6655",36,149,223,223,NA,2001,"Rural","Sud-Kivu",8463,4,"None","Masculin","50 ans et plus",-0.163676626459315,"Fourth"
"6656",36,149,223,223,NA,2001,"Rural","Sud-Kivu",8464,1,"None","Masculin","50 ans et plus",-0.398578988234917,"Fourth"
"6657",36,149,223,223,NA,2001,"Rural","Sud-Kivu",8465,1,"None","Masculin"," < 25 ans",-0.215916126804903,"Fourth"
"6658",36,149,223,223,NA,2001,"Rural","Sud-Kivu",8466,6,"None","Feminin","25 a 49 ans",-0.162404462190961,"Fourth"
"6659",36,149,223,223,NA,2001,"Rural","Sud-Kivu",8467,3,"None","Masculin","50 ans et plus",-0.399851152503272,"Fourth"
"6660",36,149,223,223,NA,2001,"Rural","Sud-Kivu",8468,1,"Secondary+","Masculin","25 a 49 ans",-0.165584872861847,"Fourth"
"6661",36,149,223,223,NA,2001,"Rural","Sud-Kivu",8469,1,"Secondary+","Masculin","25 a 49 ans",-0.399851152503272,"Fourth"
"6662",36,149,223,223,NA,2001,"Rural","Sud-Kivu",8470,6,"None","Masculin","50 ans et plus",-0.398578988234917,"Fourth"
"6663",36,149,223,223,NA,2001,"Rural","Sud-Kivu",8471,1,"None","Masculin"," < 25 ans",-0.215916126804903,"Fourth"
"6664",36,149,223,223,NA,2001,"Rural","Sud-Kivu",8472,0,"None","Feminin","50 ans et plus",-0.401123316771626,"Fourth"
"6665",36,149,223,223,NA,2001,"Rural","Sud-Kivu",8473,0,"None","Feminin","50 ans et plus",-0.399851152503272,"Fourth"
"6666",36,149,223,223,NA,2001,"Rural","Sud-Kivu",8474,0,"None","Feminin","50 ans et plus",-0.401123316771626,"Fourth"
"6667",36,149,223,223,NA,2001,"Rural","Sud-Kivu",8475,1,"None","Masculin","50 ans et plus",-0.401123316771626,"Fourth"
"6668",36,149,223,223,NA,2001,"Rural","Sud-Kivu",8476,1,"None","Masculin","25 a 49 ans",-0.35079206282857,"Fourth"
"6669",36,149,223,223,NA,2001,"Rural","Sud-Kivu",8477,2,"None","Feminin","25 a 49 ans",-0.344431241486798,"Fourth"
"6670",36,149,223,223,NA,2001,"Rural","Sud-Kivu",8478,1,"None","Masculin","25 a 49 ans",-0.398578988234917,"Fourth"
"6671",36,149,223,223,NA,2001,"Rural","Sud-Kivu",8479,2,"None","Feminin","25 a 49 ans",-0.394762495429853,"Fourth"
"6672",36,149,223,223,NA,2001,"Rural","Sud-Kivu",8480,2,"Secondary+","Feminin","25 a 49 ans",-0.349519898560216,"Fourth"
"6673",36,149,223,223,NA,2001,"Rural","Sud-Kivu",8481,5,"None","Feminin","25 a 49 ans",-0.396034659698208,"Fourth"
"6674",36,149,223,223,NA,2001,"Rural","Sud-Kivu",8482,1,"Primary","Masculin","25 a 49 ans",-0.393490331161499,"Fourth"
"6675",36,149,223,223,NA,2001,"Rural","Sud-Kivu",8483,2,"Secondary+","Masculin","25 a 49 ans",-0.400699262015508,"Fourth"
"6676",36,149,223,223,NA,2001,"Rural","Sud-Kivu",8484,1,"Secondary+","Masculin","25 a 49 ans",0.0839562110453441,"Fourth"
"6677",36,150,224,224,NA,2001,"Rural","Sud-Kivu",5551,2,"Secondary+","Masculin","25 a 49 ans",-0.0751092038960988,"Fourth"
"6678",36,150,224,224,NA,2001,"Rural","Sud-Kivu",5552,1,"Primary","Feminin","50 ans et plus",0.775038052095486,"Richest"
"6679",36,150,224,224,NA,2001,"Rural","Sud-Kivu",5553,1,"Secondary+","Masculin","25 a 49 ans",-0.605676443386682,"Middle"
"6680",36,150,224,224,NA,2001,"Rural","Sud-Kivu",5554,3,"None","Feminin","25 a 49 ans",0.186606620849334,"Fourth"
"6681",36,150,224,224,NA,2001,"Rural","Sud-Kivu",5555,3,"None","Masculin","50 ans et plus",-0.119324751301357,"Fourth"
"6682",36,150,224,224,NA,2001,"Rural","Sud-Kivu",5556,1,"Secondary+","Masculin","25 a 49 ans",-0.2296329352053,"Fourth"
"6683",36,150,224,224,NA,2001,"Rural","Sud-Kivu",5557,2,"Primary","Masculin","25 a 49 ans",-0.450304602565244,"Middle"
"6684",36,150,224,224,NA,2001,"Rural","Sud-Kivu",5558,1,"Secondary+","Masculin","25 a 49 ans",-0.020508310124129,"Fourth"
"6685",36,150,224,224,NA,2001,"Rural","Sud-Kivu",5559,1,"Primary","Masculin","25 a 49 ans",-0.764407634831149,"Poorest"
"6686",36,150,224,224,NA,2001,"Rural","Sud-Kivu",5560,2,"Primary","Masculin","50 ans et plus",-0.604404279118327,"Middle"
"6687",36,150,224,224,NA,2001,"Rural","Sud-Kivu",5561,2,"Primary","Masculin","25 a 49 ans",-0.0398539095340587,"Fourth"
"6688",36,150,224,224,NA,2001,"Rural","Sud-Kivu",5562,3,"Primary","Masculin","25 a 49 ans",-0.606312525520859,"Middle"
"6689",36,150,224,224,NA,2001,"Rural","Sud-Kivu",5563,2,"Primary","Masculin","25 a 49 ans",0.399029413814444,"Fourth"
"6690",36,150,224,224,NA,2001,"Rural","Sud-Kivu",5564,1,"Primary","Masculin","25 a 49 ans",-0.559340622200833,"Middle"
"6691",36,150,224,224,NA,2001,"Rural","Sud-Kivu",5565,0,"None","Feminin","50 ans et plus",-0.715348545156448,"Poorest"
"6692",36,150,224,224,NA,2001,"Rural","Sud-Kivu",5566,2,"Secondary+","Masculin","25 a 49 ans",-0.114843084094384,"Fourth"
"6693",36,150,224,224,NA,2001,"Rural","Sud-Kivu",5567,2,"Secondary+","Masculin","25 a 49 ans",-0.712804216619739,"Poorest"
"6694",36,150,224,224,NA,2001,"Rural","Sud-Kivu",5568,1,"None","Feminin","25 a 49 ans",-0.765043716965326,"Poorest"
"6695",36,150,224,224,NA,2001,"Rural","Sud-Kivu",5569,4,"Secondary+","Masculin","25 a 49 ans",-0.452303717844086,"Middle"
"6696",36,150,224,224,NA,2001,"Rural","Sud-Kivu",5570,3,"Primary","Masculin","25 a 49 ans",0.726933085622051,"Richest"
"6697",36,150,224,224,NA,2001,"Rural","Sud-Kivu",5571,2,"Secondary+","Masculin","25 a 49 ans",-0.715666586223537,"Poorest"
"6698",36,150,224,224,NA,2001,"Rural","Sud-Kivu",5572,4,"Secondary+","Masculin","25 a 49 ans",0.930600717557177,"Richest"
"6699",36,150,224,224,NA,2001,"Rural","Sud-Kivu",5573,4,"None","Feminin","50 ans et plus",-0.763983580075031,"Poorest"
"6700",36,150,224,224,NA,2001,"Rural","Sud-Kivu",5574,2,"None","Feminin","25 a 49 ans",-0.560824813847246,"Middle"
"6701",36,150,224,224,NA,2001,"Rural","Sud-Kivu",5575,1,"Secondary+","Masculin","25 a 49 ans",-0.452424876345834,"Middle"
"6702",36,150,224,224,NA,2001,"Rural","Sud-Kivu",5576,1,"Primary","Masculin"," < 25 ans",-0.714076380888093,"Poorest"
"6703",36,150,224,224,NA,2001,"Rural","Sud-Kivu",5577,1,"Primary","Masculin","25 a 49 ans",-0.561884950737542,"Middle"
"6704",36,150,225,225,NA,2001,"Rural","Sud-Kivu",5525,1,"Primary","Masculin","25 a 49 ans",-0.656007697329737,"Second"
"6705",36,150,225,225,NA,2001,"Rural","Sud-Kivu",5526,4,"Secondary+","Masculin","25 a 49 ans",-0.76408959376406,"Poorest"
"6706",36,150,225,225,NA,2001,"Rural","Sud-Kivu",5527,1,"Primary","Masculin","25 a 49 ans",-0.763135470562795,"Poorest"
"6707",36,150,225,225,NA,2001,"Rural","Sud-Kivu",5528,1,"None","Feminin","25 a 49 ans",-0.76652790861174,"Poorest"
"6708",36,150,225,225,NA,2001,"Rural","Sud-Kivu",5529,1,"Secondary+","Masculin","25 a 49 ans",-0.763135470562795,"Poorest"
"6709",36,150,225,225,NA,2001,"Rural","Sud-Kivu",5530,1,"Primary","Masculin","25 a 49 ans",0.243403140139335,"Fourth"
"6710",36,150,225,225,NA,2001,"Rural","Sud-Kivu",5531,1,"Primary","Masculin","50 ans et plus",-0.765679799099504,"Poorest"
"6711",36,150,225,225,NA,2001,"Rural","Sud-Kivu",5532,2,"Primary","Masculin","25 a 49 ans",-0.486167566804869,"Middle"
"6712",36,150,225,225,NA,2001,"Rural","Sud-Kivu",5533,1,"Primary","Masculin","25 a 49 ans",-0.766315881233681,"Poorest"
"6713",36,150,225,225,NA,2001,"Rural","Sud-Kivu",5534,0,"Primary","Masculin","50 ans et plus",-0.280600271282533,"Fourth"
"6714",36,150,225,225,NA,2001,"Rural","Sud-Kivu",5535,1,"Secondary+","Masculin","25 a 49 ans",-0.654099450927205,"Second"
"6715",36,150,225,225,NA,2001,"Rural","Sud-Kivu",5536,1,"None","Masculin","25 a 49 ans",-0.764407634831149,"Poorest"
"6716",36,150,225,225,NA,2001,"Rural","Sud-Kivu",5537,1,"Primary","Masculin","50 ans et plus",-0.708534576790825,"Second"
"6717",36,150,225,225,NA,2001,"Rural","Sud-Kivu",5538,1,"None","Masculin"," < 25 ans",-0.764407634831149,"Poorest"
"6718",36,150,225,225,NA,2001,"Rural","Sud-Kivu",5539,3,"None","Masculin","50 ans et plus",-0.70959471368112,"Second"
"6719",36,150,225,225,NA,2001,"Rural","Sud-Kivu",5540,1,"None","Masculin","25 a 49 ans",-0.765679799099504,"Poorest"
"6720",36,150,225,225,NA,2001,"Rural","Sud-Kivu",5541,1,"None","Masculin","25 a 49 ans",-0.764407634831149,"Poorest"
"6721",36,150,225,225,NA,2001,"Rural","Sud-Kivu",5542,3,"Primary","Masculin","50 ans et plus",-0.61158012254642,"Second"
"6722",36,150,225,225,NA,2001,"Rural","Sud-Kivu",5543,1,"Primary","Masculin","25 a 49 ans",-0.763135470562795,"Poorest"
"6723",36,150,225,225,NA,2001,"Rural","Sud-Kivu",5544,2,"None","Masculin","25 a 49 ans",-0.609035794009711,"Second"
"6724",36,150,225,225,NA,2001,"Rural","Sud-Kivu",5545,2,"None","Feminin","50 ans et plus",-0.766315881233681,"Poorest"
"6725",36,150,225,225,NA,2001,"Rural","Sud-Kivu",5546,1,"Primary","Masculin","25 a 49 ans",0.135003202637924,"Fourth"
"6726",36,150,225,225,NA,2001,"Rural","Sud-Kivu",5547,1,"None","Feminin","25 a 49 ans",-0.711078905327534,"Poorest"
"6727",36,150,225,225,NA,2001,"Rural","Sud-Kivu",5548,1,"None","Masculin","50 ans et plus",-0.763771552696972,"Poorest"
"6728",36,150,225,225,NA,2001,"Rural","Sud-Kivu",5549,1,"None","Feminin","25 a 49 ans",-0.765043716965326,"Poorest"
"6729",36,150,225,225,NA,2001,"Rural","Sud-Kivu",5550,1,"None","Masculin","25 a 49 ans",-0.708534576790825,"Second"
"6730",36,151,226,226,NA,2001,"Rural","Sud-Kivu",5578,2,"Secondary+","Masculin","25 a 49 ans",-0.0237369671272147,"Fourth"
"6731",36,151,226,226,NA,2001,"Rural","Sud-Kivu",5579,6,"Secondary+","Masculin","25 a 49 ans",-0.714076380888093,"Poorest"
"6732",36,151,226,226,NA,2001,"Rural","Sud-Kivu",5580,3,"Primary","Masculin","25 a 49 ans",-0.716620709424802,"Poorest"
"6733",36,151,226,226,NA,2001,"Rural","Sud-Kivu",5581,4,"Secondary+","Masculin","25 a 49 ans",-0.32552812895787,"Fourth"
"6734",36,151,226,226,NA,2001,"Rural","Sud-Kivu",5582,4,"Secondary+","Masculin","25 a 49 ans",-0.714712463022271,"Poorest"
"6735",36,151,226,226,NA,2001,"Rural","Sud-Kivu",5583,6,"Primary","Masculin","25 a 49 ans",-0.714076380888093,"Poorest"
"6736",36,151,226,226,NA,2001,"Rural","Sud-Kivu",5584,2,"Secondary+","Masculin","25 a 49 ans",-0.764407634831149,"Poorest"
"6737",36,151,226,226,NA,2001,"Rural","Sud-Kivu",5585,1,"Primary","Masculin","25 a 49 ans",-0.76186330629444,"Poorest"
"6738",36,151,226,226,NA,2001,"Rural","Sud-Kivu",5586,1,"None","Masculin","50 ans et plus",-0.715984627290625,"Poorest"
"6739",36,151,226,226,NA,2001,"Rural","Sud-Kivu",5587,4,"Secondary+","Masculin","25 a 49 ans",-0.604192251740268,"Middle"
"6740",36,151,226,226,NA,2001,"Rural","Sud-Kivu",5588,0,"Primary","Masculin","50 ans et plus",-0.716620709424802,"Poorest"
"6741",36,151,226,226,NA,2001,"Rural","Sud-Kivu",5589,2,"Secondary+","Masculin","25 a 49 ans",-0.705171231009612,"Second"
"6742",36,151,226,226,NA,2001,"Rural","Sud-Kivu",5590,1,"Secondary+","Masculin","25 a 49 ans",-0.606312525520859,"Middle"
"6743",36,151,226,226,NA,2001,"Rural","Sud-Kivu",5591,1,"Primary","Masculin","25 a 49 ans",-0.716366276571131,"Poorest"
"6744",36,151,226,226,NA,2001,"Rural","Sud-Kivu",5592,1,"Primary","Masculin","50 ans et plus",-0.714076380888093,"Poorest"
"6745",36,151,226,226,NA,2001,"Rural","Sud-Kivu",5593,2,"Secondary+","Masculin","25 a 49 ans",-0.713440298753916,"Poorest"
"6746",36,151,226,226,NA,2001,"Rural","Sud-Kivu",5594,2,"Secondary+","Masculin","25 a 49 ans",-0.765679799099504,"Poorest"
"6747",36,151,226,226,NA,2001,"Rural","Sud-Kivu",5595,1,"Secondary+","Masculin","25 a 49 ans",-0.766103853855622,"Poorest"
"6748",36,151,226,226,NA,2001,"Rural","Sud-Kivu",5596,2,"Primary","Masculin","50 ans et plus",-0.764407634831149,"Poorest"
"6749",36,151,226,226,NA,2001,"Rural","Sud-Kivu",5597,3,"Secondary+","Masculin","50 ans et plus",-0.558068457932478,"Middle"
"6750",36,151,226,226,NA,2001,"Rural","Sud-Kivu",5598,1,"Secondary+","Masculin","25 a 49 ans",-0.710895970217207,"Poorest"
"6751",36,151,226,226,NA,2001,"Rural","Sud-Kivu",5599,1,"Secondary+","Masculin","25 a 49 ans",-0.562096978115601,"Middle"
"6752",36,151,226,226,NA,2001,"Rural","Sud-Kivu",5600,1,"Secondary+","Masculin","25 a 49 ans",-0.561248868603364,"Middle"
"6753",36,151,226,226,NA,2001,"Rural","Sud-Kivu",5601,2,"Secondary+","Masculin","50 ans et plus",-0.710895970217207,"Poorest"
"6754",36,151,226,226,NA,2001,"Rural","Sud-Kivu",5602,2,"Primary","Masculin","50 ans et plus",-0.766315881233681,"Poorest"
"6755",36,151,226,226,NA,2001,"Rural","Sud-Kivu",5603,2,"Primary","Masculin"," < 25 ans",-0.765255744343386,"Poorest"
"6756",36,151,226,226,NA,2001,"Rural","Sud-Kivu",5604,3,"Secondary+","Masculin","25 a 49 ans",-0.764831689587267,"Poorest"
"6757",36,151,226,226,NA,2001,"Rural","Sud-Kivu",5605,1,"Secondary+","Masculin","50 ans et plus",-0.764407634831149,"Poorest"
"6758",36,151,227,227,NA,2001,"Rural","Sud-Kivu",5660,0,"Primary","Masculin","25 a 49 ans",-0.717468818937039,"Poorest"
"6759",36,151,227,227,NA,2001,"Rural","Sud-Kivu",5661,1,"Secondary+","Masculin","25 a 49 ans",-0.763771552696972,"Poorest"
"6760",36,151,227,227,NA,2001,"Rural","Sud-Kivu",5662,1,"Secondary+","Masculin","25 a 49 ans",-0.612852286814775,"Second"
"6761",36,151,227,227,NA,2001,"Rural","Sud-Kivu",5663,3,"Secondary+","Masculin","25 a 49 ans",-0.713313082327081,"Poorest"
"6762",36,151,227,227,NA,2001,"Rural","Sud-Kivu",5664,2,"Primary","Feminin","25 a 49 ans",-0.766315881233681,"Poorest"
"6763",36,151,227,227,NA,2001,"Rural","Sud-Kivu",5665,0,"None","Masculin","50 ans et plus",-0.766951963367858,"Poorest"
"6764",36,151,227,227,NA,2001,"Rural","Sud-Kivu",5666,1,"Primary","Feminin","25 a 49 ans",-0.687057066844442,"Second"
"6765",36,151,227,227,NA,2001,"Rural","Sud-Kivu",5667,0,"None","Masculin","50 ans et plus",-0.281236353416711,"Fourth"
"6766",36,151,227,227,NA,2001,"Rural","Sud-Kivu",5668,1,"Secondary+","Masculin","25 a 49 ans",-0.717044764180921,"Poorest"
"6767",36,151,227,227,NA,2001,"Rural","Sud-Kivu",5669,1,"Secondary+","Masculin","25 a 49 ans",-0.765934231953175,"Poorest"
"6768",36,151,227,227,NA,2001,"Rural","Sud-Kivu",5670,1,"Secondary+","Masculin"," < 25 ans",-0.766951963367858,"Poorest"
"6769",36,151,227,227,NA,2001,"Rural","Sud-Kivu",5671,1,"None","Feminin","25 a 49 ans",-0.766315881233681,"Poorest"
"6770",36,151,227,227,NA,2001,"Rural","Sud-Kivu",5672,1,"Secondary+","Masculin","25 a 49 ans",-0.764407634831149,"Poorest"
"6771",36,151,227,227,NA,2001,"Rural","Sud-Kivu",5673,0,"Primary","Masculin","25 a 49 ans",-0.76186330629444,"Poorest"
"6772",36,151,227,227,NA,2001,"Rural","Sud-Kivu",5674,2,"Secondary+","Masculin","25 a 49 ans",-0.68748112160056,"Second"
"6773",36,151,227,227,NA,2001,"Rural","Sud-Kivu",5675,1,"Secondary+","Masculin","25 a 49 ans",-0.612428232058656,"Second"
"6774",36,151,227,227,NA,2001,"Rural","Sud-Kivu",5676,2,"None","Feminin","25 a 49 ans",-0.351984571581578,"Fourth"
"6775",36,151,227,227,NA,2001,"Rural","Sud-Kivu",5677,1,"Primary","Masculin"," < 25 ans",-0.766951963367858,"Poorest"
"6776",36,151,227,227,NA,2001,"Rural","Sud-Kivu",5678,3,"Primary","Masculin","50 ans et plus",-0.633757429608559,"Second"
"6777",36,151,227,227,NA,2001,"Rural","Sud-Kivu",5679,2,"Primary","Feminin","25 a 49 ans",-0.686208957332205,"Second"
"6778",36,151,227,227,NA,2001,"Rural","Sud-Kivu",5680,6,"Primary","Feminin","25 a 49 ans",-0.610307958278066,"Second"
"6779",36,151,227,227,NA,2001,"Rural","Sud-Kivu",5681,1,"Secondary+","Masculin","25 a 49 ans",-0.763771552696972,"Poorest"
"6780",36,151,227,227,NA,2001,"Rural","Sud-Kivu",5682,2,"Primary","Masculin","50 ans et plus",-0.612004177302538,"Second"
"6781",36,151,227,227,NA,2001,"Rural","Sud-Kivu",5683,1,"Secondary+","Masculin","25 a 49 ans",-0.767376018123976,"Poorest"
"6782",36,151,227,227,NA,2001,"Rural","Sud-Kivu",5684,1,"Secondary+","Masculin","25 a 49 ans",-0.503180185045008,"Middle"
"6783",36,151,227,227,NA,2001,"Rural","Sud-Kivu",5685,4,"None","Feminin","50 ans et plus",-0.765679799099504,"Poorest"
"6784",36,151,227,227,NA,2001,"Rural","Sud-Kivu",5686,1,"Secondary+","Masculin","25 a 49 ans",-0.715772599912566,"Poorest"
"6785",36,152,228,228,NA,2001,"Rural","Sud-Kivu",5687,1,"None","Masculin","25 a 49 ans",0.726853430106704,"Richest"
"6786",36,152,228,228,NA,2001,"Rural","Sud-Kivu",5688,1,"Primary","Masculin","50 ans et plus",-0.0153842761954816,"Fourth"
"6787",36,152,228,228,NA,2001,"Rural","Sud-Kivu",5689,1,"Primary","Masculin","25 a 49 ans",0.0858644574478759,"Fourth"
"6788",36,152,228,228,NA,2001,"Rural","Sud-Kivu",5690,1,"Primary","Masculin","25 a 49 ans",-0.476777665733861,"Middle"
"6789",36,152,228,228,NA,2001,"Rural","Sud-Kivu",5691,1,"Secondary+","Masculin","25 a 49 ans",1.14562784687517,"Richest"
"6790",36,152,228,228,NA,2001,"Rural","Sud-Kivu",5692,3,"Primary","Masculin","50 ans et plus",0.170849546332641,"Fourth"
"6791",36,152,228,228,NA,2001,"Rural","Sud-Kivu",5693,1,"Primary","Masculin","25 a 49 ans",0.0046973966561051,"Fourth"
"6792",36,152,228,228,NA,2001,"Rural","Sud-Kivu",5694,1,"Primary","Masculin","25 a 49 ans",1.12295681591651,"Richest"
"6793",36,152,228,228,NA,2001,"Rural","Sud-Kivu",5695,1,"Primary","Masculin","50 ans et plus",0.00596956092445959,"Fourth"
"6794",36,152,228,228,NA,2001,"Rural","Sud-Kivu",5696,2,"Primary","Masculin","25 a 49 ans",-0.195420222007132,"Fourth"
"6795",36,152,228,228,NA,2001,"Rural","Sud-Kivu",5697,2,"None","Feminin","50 ans et plus",0.728125594375059,"Richest"
